time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,0.000718,4,0.521457,0.550648
3.39519e-313,0.000724,4,0.518706,0.614546
3.39519e-313,0.001235,4,0.514994,0.541792
3.39519e-313,0.000719,4,0.512338,0.531245
3.39519e-313,0.000805,4,0.521827,0.548021
3.39519e-313,0.000708,4,0.519848,0.498766
3.39519e-313,0.000691,5,0.505957,0.538709
3.39519e-313,0.000719,4,0.509703,0.566829
3.39519e-313,0.001291,5,0.521169,0.544464
3.39519e-313,0.000748,4,0.497265,0.537879
3.39519e-313,0.000789,4,0.519534,0.579758
3.39519e-313,0.000893,4,0.512022,0.538007
3.39519e-313,0.000802,4,0.519349,0.560484
3.39519e-313,0.001417,4,0.52446,0.574031
3.39519e-313,0.000869,4,0.51168,0.570346
3.39519e-313,0.000719,4,0.507597,0.597009
3.39519e-313,0.000806,5,0.511456,0.488204
3.39519e-313,0.000728,4,0.52501,0.581153
3.39519e-313,0.000738,4,0.520979,0.559508
3.39519e-313,0.000804,4,0.515431,0.538894
3.39519e-313,0.000786,4,0.514387,0.556065
3.39519e-313,0.000771,4,0.51086,0.520372
3.39519e-313,0.000722,4,0.507697,0.565416
3.39519e-313,0.001052,4,0.508862,0.535133
3.39519e-313,0.000716,4,0.524511,0.579804
3.39519e-313,0.001189,4,0.504566,0.565209
3.39519e-313,0.000701,4,0.508746,0.588047
3.39519e-313,0.000769,4,0.521827,0.548021
3.39519e-313,0.00071,4,0.519899,0.494353
3.39519e-313,0.000888,4,0.507985,0.581127
3.39519e-313,0.000733,4,0.510551,0.479736
3.39519e-313,0.001148,4,0.52429,0.590545
3.39519e-313,0.000667,4,0.528851,0.573731
3.39519e-313,0.000763,4,0.524198,0.553102
3.39519e-313,0.00068,4,0.52046,0.521036
3.39519e-313,0.000692,4,0.515158,0.485774
3.39519e-313,0.00072,5,0.486991,0.505464
3.39519e-313,0.000766,5,0.515559,0.610266
3.39519e-313,0.000842,4,0.511734,0.555436
3.39519e-313,0.000726,4,0.518583,0.595155
